"repo","file","key_path"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes.storage_paths.vmstore.path"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes.storage_pool_name"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes.volumes"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes.volumes.filesystem"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes.volumes.path"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes.volumes.resiliency"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes.volumes.size_gb"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.clusters"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.clusters.azure_local"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.clusters.azure_local.azl_cluster_ip"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.clusters.azure_local.azl_deployment_mode"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.clusters.azure_local.azl_identity_provider"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.clusters.azure_local.azl_name"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.clusters.azure_local.azl_network_topology"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.clusters.azure_local.azl_node_count"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.clusters.azure_local.azl_resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.clusters.azure_local.azl_witness_type"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.nodes"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.nodes.bmc_address"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.nodes.ipv4_address"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.nodes.serial_number"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.vms"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.vms.arc_hybrid"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.vms.azure"
"azurelocal-toolkit","config/variables/variables.example.yml","credentials"
"azurelocal-toolkit","config/variables/variables.example.yml","credentials.domain_join_password"
"azurelocal-toolkit","config/variables/variables.example.yml","deployment"
"azurelocal-toolkit","config/variables/variables.example.yml","deployment.admin_upn"
"azurelocal-toolkit","config/variables/variables.example.yml","devops"
"azurelocal-toolkit","config/variables/variables.example.yml","devops.gitlab"
"azurelocal-toolkit","config/variables/variables.example.yml","devops.terraform"
"azurelocal-toolkit","config/variables/variables.example.yml","dns"
"azurelocal-toolkit","config/variables/variables.example.yml","domain"
"azurelocal-toolkit","config/variables/variables.example.yml","domain.name"
"azurelocal-toolkit","config/variables/variables.example.yml","environment"
"azurelocal-toolkit","config/variables/variables.example.yml","environment.env_description"
"azurelocal-toolkit","config/variables/variables.example.yml","environment.env_name"
"azurelocal-toolkit","config/variables/variables.example.yml","environment.env_owner"
"azurelocal-toolkit","config/variables/variables.example.yml","environment.env_type"
"azurelocal-toolkit","config/variables/variables.example.yml","hardware"
"azurelocal-toolkit","config/variables/variables.example.yml","hardware.bios_settings"
"azurelocal-toolkit","config/variables/variables.example.yml","hardware.idrac_settings"
"azurelocal-toolkit","config/variables/variables.example.yml","identity"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.accounts"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.accounts.account_ad_domain_admin_password"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.accounts.account_ad_domain_admin_username"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.accounts.account_lcm_password"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.accounts.account_lcm_username"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.accounts.account_local_admin_password"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.accounts.account_local_admin_username"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.active_directory"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.active_directory.ad_clusters_ou_path"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.active_directory.ad_computers_ou_path"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.active_directory.ad_dns_servers"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.active_directory.ad_domain_fqdn"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.active_directory.ad_netbios_name"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.active_directory.ad_ou_path"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.active_directory.ad_servers_ou_path"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.active_directory.domain"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.active_directory.domain.fqdn"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.active_directory.domain.netbios"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.active_directory.fqdn"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.active_directory.organizational_units"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.active_directory.organizational_units.servers"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.b2b_configuration"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.break_glass_account_ids"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.managed_identities"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.managed_identities.mi_system_assigned"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.managed_identities.mi_user_assigned"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.service_principal"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.service_principal.app_id"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.service_principal.client_id"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.service_principal.name"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.service_principal.object_id"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.service_principal.roles"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.service_principal.roles.resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.service_principal.roles.subscription"
"azurelocal-toolkit","config/variables/variables.example.yml","identity.service_principal.secret"
"azurelocal-toolkit","config/variables/variables.example.yml","key_vault"
"azurelocal-toolkit","config/variables/variables.example.yml","key_vault.name"
"azurelocal-toolkit","config/variables/variables.example.yml","marketplace_images"
"azurelocal-toolkit","config/variables/variables.example.yml","marketplace_images.enabled"
"azurelocal-toolkit","config/variables/variables.example.yml","marketplace_images.images"
"azurelocal-toolkit","config/variables/variables.example.yml","marketplace_images.images.offer"
"azurelocal-toolkit","config/variables/variables.example.yml","marketplace_images.images.os_type"
"azurelocal-toolkit","config/variables/variables.example.yml","marketplace_images.images.publisher"
"azurelocal-toolkit","config/variables/variables.example.yml","marketplace_images.images.sku"
"azurelocal-toolkit","config/variables/variables.example.yml","marketplace_images.images.storage_path"
"azurelocal-toolkit","config/variables/variables.example.yml","monitoring"
"azurelocal-toolkit","config/variables/variables.example.yml","monitoring.log_analytics"
"azurelocal-toolkit","config/variables/variables.example.yml","monitoring.log_analytics_workspace_id"
"azurelocal-toolkit","config/variables/variables.example.yml","monitoring.log_analytics.workspace_name"
"azurelocal-toolkit","config/variables/variables.example.yml","nat_gateway"
"azurelocal-toolkit","config/variables/variables.example.yml","nat_gateway.idle_timeout"
"azurelocal-toolkit","config/variables/variables.example.yml","network"
"azurelocal-toolkit","config/variables/variables.example.yml","network_config"
"azurelocal-toolkit","config/variables/variables.example.yml","network_config.management_nic_name"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.cicd"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.cicd.subnets"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.cicd.subnets.cicd"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.cicd.subnets.cicd.cidr"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.cidr"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.location"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.name"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.bastion"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.bastion.cidr"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.bastion.name"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.gateway"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.gateway.cidr"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.gateway.name"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.management"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.management.cidr"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.management.name"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.privateendpoints"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.privateendpoints.cidr"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.privateendpoints.name"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subscription"
"azurelocal-toolkit","config/variables/variables.example.yml","network.management"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vlans"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vlans.management"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vlans.management.cidr"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vlans.management.dhcp"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vlans.management.dhcp.server"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vlans.oob"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vlans.oob.cidr"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vlans.oob.dhcp"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vlans.oob.dhcp.server"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.azure_gateway"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.azure_gateway.active_active"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.azure_gateway.bgp"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.azure_gateway.bgp.asn"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.azure_gateway.bgp.enabled"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.azure_gateway.generation"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.azure_gateway.name"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.azure_gateway.public_ip"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.azure_gateway.resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.azure_gateway.sku"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.connection"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.connection.enable_bgp"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.connection.name"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.connection.resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.connection.routing_weight"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.connection.shared_key"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.local_gateway"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.local_gateway.bgp"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.local_gateway.bgp.asn"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.local_gateway.bgp.bgp_peering_address"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.local_gateway.bgp.enabled"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.local_gateway.gateway_ip"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.local_gateway.local_address_prefixes"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.local_gateway.name"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.local_gateway.resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.p2s"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.p2s.address_pool"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.p2s.auth_type"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.p2s.root_cert_name"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.p2s.root_cert_secret"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.p2s.tunnel_type"
"azurelocal-toolkit","config/variables/variables.example.yml","networking"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.bastion"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.firewall"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.hub_spoke"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.hub_spoke.hub_vnet_address_space"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.hub_spoke.hub_vnet_name"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.hub_spoke.vnet_name"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.gateway"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.load_balancer"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.network_controller"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.nsgs"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.nsgs.description"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.nsgs.rules"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.nsgs.rules.access"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.nsgs.rules.destination_port_range"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.nsgs.rules.direction"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.nsgs.rules.priority"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.nsgs.rules.protocol"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.nsgs.rules.source_address_prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.sdn_enabled"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.vnets"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.dhcp"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.dhcp.server"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.hybrid"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.hybrid.vpn"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.network_intents"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.dhcp"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.dhcp.management_compute"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.dhcp.management_compute.dns_primary"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.dhcp.server"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.dns"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.dns.servers"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.logical_networks"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.mtu"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_devices"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_devices.opengear"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_devices.opengear.alerts"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_devices.opengear.host"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_devices.opengear.users"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_devices.powerswitch"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_devices.powerswitch.host"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_intents"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_intents.adapter_names"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_intents.dns_servers"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_intents.gateway"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_intents.storage_networks"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_intents.storage_networks.vlan_id"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_intents.subnet"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_intents.traffic_types"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_intents.vlan_id"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.management"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.management.cidr"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.management.gateway"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.management.id"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.management.subnet"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.storage"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.storage.cidr"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.storage.gateway"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.storage.id"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.storage.subnet"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.workload"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.workload.cidr"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.workload.end"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.workload.gateway"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.workload.id"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.workload.start"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.workload.subnet"
"azurelocal-toolkit","config/variables/variables.example.yml","nodes"
"azurelocal-toolkit","config/variables/variables.example.yml","nodes.bmc_address"
"azurelocal-toolkit","config/variables/variables.example.yml","nodes.ipv4_address"
"azurelocal-toolkit","config/variables/variables.example.yml","nodes.serial_number"
"azurelocal-toolkit","config/variables/variables.example.yml","operations"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.azure_update_manager"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.bcdr"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring.extended"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring.extended.datadog"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring.extended.datadog.api_key"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring.extended.datadog.site"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring.extended.scom"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring.extended.scom.server"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring.log_analytics"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring.log_analytics.workspace_id"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring.log_analytics.workspace_name"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring.wac"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring.wac.server"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.policy"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.scvmm"
"azurelocal-toolkit","config/variables/variables.example.yml","platform"
"azurelocal-toolkit","config/variables/variables.example.yml","platform.cluster_name"
"azurelocal-toolkit","config/variables/variables.example.yml","platform.kv_platform_name"
"azurelocal-toolkit","config/variables/variables.example.yml","platform.kv_platform_resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","project"
"azurelocal-toolkit","config/variables/variables.example.yml","project.name"
"azurelocal-toolkit","config/variables/variables.example.yml","security"
"azurelocal-toolkit","config/variables/variables.example.yml","security.credentials"
"azurelocal-toolkit","config/variables/variables.example.yml","security.credentials.domain_join_password"
"azurelocal-toolkit","config/variables/variables.example.yml","security.credentials.domain_join_username"
"azurelocal-toolkit","config/variables/variables.example.yml","security.credentials.local_admin_password"
"azurelocal-toolkit","config/variables/variables.example.yml","security.credentials.password"
"azurelocal-toolkit","config/variables/variables.example.yml","security.defender"
"azurelocal-toolkit","config/variables/variables.example.yml","security.infrastructure_credentials"
"azurelocal-toolkit","config/variables/variables.example.yml","security.infrastructure_credentials.idrac"
"azurelocal-toolkit","config/variables/variables.example.yml","security.infrastructure_credentials.idrac.password_secret"
"azurelocal-toolkit","config/variables/variables.example.yml","security.infrastructure_credentials.idrac.username"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults.management"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults.management.name"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults.management.resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults.management.secrets"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults.management.secrets.azlocal_admin_password"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults.management.secrets.recovery_admin_password"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults.management.secrets.vpn_shared_key"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults.management.subscription"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults.platform"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults.platform.admin_object_id"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults.platform.name"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults.platform.resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults.secrets"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults.secrets.name"
"azurelocal-toolkit","config/variables/variables.example.yml","security.keyvault"
"azurelocal-toolkit","config/variables/variables.example.yml","security.keyvault.cmp_platform"
"azurelocal-toolkit","config/variables/variables.example.yml","security.keyvault.cmp_platform.kv_cmp_platform_location"
"azurelocal-toolkit","config/variables/variables.example.yml","security.keyvault.cmp_platform.kv_cmp_platform_name"
"azurelocal-toolkit","config/variables/variables.example.yml","security.keyvault.cmp_platform.kv_cmp_platform_resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","security.keyvault.cmp_platform.kv_cmp_platform_subscription_id"
"azurelocal-toolkit","config/variables/variables.example.yml","security.keyvault.cmp_platform.kv_cmp_platform_tenant_id"
"azurelocal-toolkit","config/variables/variables.example.yml","security.keyvault.kv_azl"
"azurelocal-toolkit","config/variables/variables.example.yml","security.keyvault.kv_azl.kv_azl_arbdeployment_spn_value"
"azurelocal-toolkit","config/variables/variables.example.yml","security.keyvault.kv_azl.kv_azl_local_admin_password"
"azurelocal-toolkit","config/variables/variables.example.yml","security.keyvault.kv_azl.kv_azl_local_admin_username"
"azurelocal-toolkit","config/variables/variables.example.yml","security.keyvault.kv_azl.kv_azl_location"
"azurelocal-toolkit","config/variables/variables.example.yml","security.keyvault.kv_azl.kv_azl_name"
"azurelocal-toolkit","config/variables/variables.example.yml","security.keyvault.kv_azl.kv_azl_resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","security.keyvault.kv_azl.kv_azl_subscription_id"
"azurelocal-toolkit","config/variables/variables.example.yml","security.keyvault.kv_azl.kv_azl_tenant_id"
"azurelocal-toolkit","config/variables/variables.example.yml","security.keyvault.platform"
"azurelocal-toolkit","config/variables/variables.example.yml","security.keyvault.platform.kv_platform_location"
"azurelocal-toolkit","config/variables/variables.example.yml","security.keyvault.platform.kv_platform_name"
"azurelocal-toolkit","config/variables/variables.example.yml","security.keyvault.platform.kv_platform_resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","security.keyvault.platform.kv_platform_subscription_id"
"azurelocal-toolkit","config/variables/variables.example.yml","security.keyvault.platform.kv_platform_tenant_id"
"azurelocal-toolkit","config/variables/variables.example.yml","security.sentinel"
"azurelocal-toolkit","config/variables/variables.example.yml","site"
"azurelocal-toolkit","config/variables/variables.example.yml","site.code"
"azurelocal-toolkit","config/variables/variables.example.yml","site.customer_name"
"azurelocal-toolkit","config/variables/variables.example.yml","site.environment"
"azurelocal-toolkit","config/variables/variables.example.yml","site.hardware"
"azurelocal-toolkit","config/variables/variables.example.yml","site.hardware.dell_support"
"azurelocal-toolkit","config/variables/variables.example.yml","site.hardware.dell_support.dell_support_password"
"azurelocal-toolkit","config/variables/variables.example.yml","site.hardware.dell_support.dell_support_username"
"azurelocal-toolkit","config/variables/variables.example.yml","site.hardware.gpu_enabled"
"azurelocal-toolkit","config/variables/variables.example.yml","site.hardware.gpu_model"
"azurelocal-toolkit","config/variables/variables.example.yml","site.hardware.hw_generation"
"azurelocal-toolkit","config/variables/variables.example.yml","site.hardware.hw_model"
"azurelocal-toolkit","config/variables/variables.example.yml","site.hardware.hw_vendor"
"azurelocal-toolkit","config/variables/variables.example.yml","site.hardware.idrac"
"azurelocal-toolkit","config/variables/variables.example.yml","site.hardware.idrac.idrac_password"
"azurelocal-toolkit","config/variables/variables.example.yml","site.hardware.idrac.idrac_username"
"azurelocal-toolkit","config/variables/variables.example.yml","site.location"
"azurelocal-toolkit","config/variables/variables.example.yml","site.name"
"azurelocal-toolkit","config/variables/variables.example.yml","site.owner"
"azurelocal-toolkit","config/variables/variables.example.yml","solution"
"azurelocal-toolkit","config/variables/variables.example.yml","solution.name"
"azurelocal-toolkit","config/variables/variables.example.yml","solution.type"
"azurelocal-toolkit","config/variables/variables.example.yml","storage_accounts"
"azurelocal-toolkit","config/variables/variables.example.yml","tags"
"azurelocal-toolkit","config/variables/variables.example.yml","tags.cost_center"
"azurelocal-toolkit","config/variables/variables.example.yml","tags.CostCenter"
"azurelocal-toolkit","config/variables/variables.example.yml","tags.Environment"
"azurelocal-toolkit","config/variables/variables.example.yml","tags.ManagedBy"
"azurelocal-toolkit","config/variables/variables.example.yml","tags.Owner"
"azurelocal-toolkit","config/variables/variables.example.yml","tags.project"
"azurelocal-vm-conversion-toolkit","config/variables.example.yml","azure"
"azurelocal-vm-conversion-toolkit","config/variables.example.yml","azure_local"
"azurelocal-vm-conversion-toolkit","config/variables.example.yml","azure_local.custom_location_id"
"azurelocal-vm-conversion-toolkit","config/variables.example.yml","azure_local.logical_network_id"
"azurelocal-vm-conversion-toolkit","config/variables.example.yml","azure.location"
"azurelocal-vm-conversion-toolkit","config/variables.example.yml","azure.resource_group"
"azurelocal-vm-conversion-toolkit","config/variables.example.yml","azure.subscription_id"
"azurelocal-vm-conversion-toolkit","config/variables.example.yml","conversion"
"azurelocal-vm-conversion-toolkit","config/variables.example.yml","conversion.max_parallel"
