"repo","file","key_path","canonical_key_path","classification","notes"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.connectivity.id","azure_platform.subscriptions.connectivity.id","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.connectivity.name","azure_platform.subscriptions.connectivity.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.demo","azure_platform.subscriptions.demo","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.demo.id","azure_platform.subscriptions.demo.id","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.demo.name","azure_platform.subscriptions.demo.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.lab","azure_platform.subscriptions.lab","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.lab.id","azure_platform.subscriptions.lab.id","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.lab.name","azure_platform.subscriptions.lab.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.platform_connectivity","azure_platform.subscriptions.platform_connectivity","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.platform_connectivity.name","azure_platform.subscriptions.platform_connectivity.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.platform_identity","azure_platform.subscriptions.platform_identity","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.platform_identity.name","azure_platform.subscriptions.platform_identity.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.platform_management","azure_platform.subscriptions.platform_management","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.platform_management.name","azure_platform.subscriptions.platform_management.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.security","azure_platform.subscriptions.security","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.security.id","azure_platform.subscriptions.security.id","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.security.name","azure_platform.subscriptions.security.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.tenant","azure_platform.tenant","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.tenant.id","azure_platform.tenant.id","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","b2b_configuration","","alias_candidate","Legacy compatibility root without automatic mapping"
"azurelocal-toolkit","config/variables/variables.example.yml","backup","operations.bcdr","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","backup.mabs_server","operations.bcdr.mabs_server","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","backup.recovery_vault_name","operations.bcdr.recovery_vault_name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","backup.server_name","operations.bcdr.server_name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","backup.vault_name","operations.bcdr.vault_name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster","compute","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes","cluster_shared_volumes","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes.enabled","cluster_shared_volumes.enabled","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes.storage_paths","cluster_shared_volumes.storage_paths","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes.storage_paths.vmstore","cluster_shared_volumes.storage_paths.vmstore","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes.storage_paths.vmstore.name","cluster_shared_volumes.storage_paths.vmstore.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes.storage_paths.vmstore.path","cluster_shared_volumes.storage_paths.vmstore.path","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes.storage_pool_name","cluster_shared_volumes.storage_pool_name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes.volumes","cluster_shared_volumes.volumes","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes.volumes.filesystem","cluster_shared_volumes.volumes.filesystem","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes.volumes.path","cluster_shared_volumes.volumes.path","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes.volumes.resiliency","cluster_shared_volumes.volumes.resiliency","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes.volumes.size_gb","cluster_shared_volumes.volumes.size_gb","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster.arm_deployment","compute.arm_deployment","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster.arm_deployment.cluster_name","compute.arm_deployment.cluster_name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster.arm_deployment.ou_path","compute.arm_deployment.ou_path","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster.deployment","compute.deployment","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster.deployment.arc_gateway","compute.deployment.arc_gateway","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster.deployment.arc_gateway.name","compute.deployment.arc_gateway.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster.deployment.arc_gateway.resource_group","compute.deployment.arc_gateway.resource_group","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster.location","compute.location","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster.management_nic_name","compute.management_nic_name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster.nodes","compute.nodes","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","compute","compute","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.avd","compute.avd","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local","compute.azure_local","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.arc_gateway_enabled","compute.azure_local.arc_gateway_enabled","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.arc_gateway_id","compute.azure_local.arc_gateway_id","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.arc_resource_group","compute.azure_local.arc_resource_group","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.azure_custom_location_name","compute.azure_local.azure_custom_location_name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.cluster_location","compute.azure_local.cluster_location","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.cluster_name","compute.azure_local.cluster_name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.cluster_node_count","compute.azure_local.cluster_node_count","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.cluster_witness_file_share_path","compute.azure_local.cluster_witness_file_share_path","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.cluster_witness_type","compute.azure_local.cluster_witness_type","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.custom_location","compute.azure_local.custom_location","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.custom_location_name","compute.azure_local.custom_location_name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks","compute.azure_local.logical_networks","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.address_prefix","compute.azure_local.logical_networks.address_prefix","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.default_gateway","compute.azure_local.logical_networks.default_gateway","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.dhcp_options","compute.azure_local.logical_networks.dhcp_options","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.dhcp_options.dns_servers","compute.azure_local.logical_networks.dhcp_options.dns_servers","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.dhcp_options.domain_name","compute.azure_local.logical_networks.dhcp_options.domain_name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.display_name","compute.azure_local.logical_networks.display_name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.dns_servers","compute.azure_local.logical_networks.dns_servers","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.enabled","compute.azure_local.logical_networks.enabled","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.ip_allocation_method","compute.azure_local.logical_networks.ip_allocation_method","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.ip_pools","compute.azure_local.logical_networks.ip_pools","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.ip_pools.end","compute.azure_local.logical_networks.ip_pools.end","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.ip_pools.start","compute.azure_local.logical_networks.ip_pools.start","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.ip_pools.type","compute.azure_local.logical_networks.ip_pools.type","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.nsg_name","compute.azure_local.logical_networks.nsg_name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.vlan_id","compute.azure_local.logical_networks.vlan_id","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.network_intents","compute.azure_local.network_intents","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.resource_group","compute.azure_local.resource_group","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.vm_switch_name","compute.azure_local.vm_switch_name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms","compute.azure_vms","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc01","compute.azure_vms.dc01","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc01.fqdn","compute.azure_vms.dc01.fqdn","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc01.hostname","compute.azure_vms.dc01.hostname","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc01.ip_address","compute.azure_vms.dc01.ip_address","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc01.location","compute.azure_vms.dc01.location","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc01.name","compute.azure_vms.dc01.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc01.private_ip","compute.azure_vms.dc01.private_ip","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc01.resource_group","compute.azure_vms.dc01.resource_group","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc02","compute.azure_vms.dc02","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc02.fqdn","compute.azure_vms.dc02.fqdn","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc02.hostname","compute.azure_vms.dc02.hostname","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc02.ip_address","compute.azure_vms.dc02.ip_address","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc02.location","compute.azure_vms.dc02.location","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc02.name","compute.azure_vms.dc02.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc02.private_ip","compute.azure_vms.dc02.private_ip","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc02.resource_group","compute.azure_vms.dc02.resource_group","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.lighthouse","compute.azure_vms.lighthouse","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.lighthouse.fqdn","compute.azure_vms.lighthouse.fqdn","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.lighthouse.hostname","compute.azure_vms.lighthouse.hostname","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.lighthouse.ip_address","compute.azure_vms.lighthouse.ip_address","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.lighthouse.location","compute.azure_vms.lighthouse.location","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.lighthouse.name","compute.azure_vms.lighthouse.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.lighthouse.private_ip","compute.azure_vms.lighthouse.private_ip","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.lighthouse.resource_group","compute.azure_vms.lighthouse.resource_group","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.syslog","compute.azure_vms.syslog","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.syslog.fqdn","compute.azure_vms.syslog.fqdn","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.syslog.hostname","compute.azure_vms.syslog.hostname","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.syslog.ip_address","compute.azure_vms.syslog.ip_address","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.syslog.location","compute.azure_vms.syslog.location","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.syslog.name","compute.azure_vms.syslog.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.syslog.private_ip","compute.azure_vms.syslog.private_ip","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.syslog.resource_group","compute.azure_vms.syslog.resource_group","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.utility","compute.azure_vms.utility","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.utility.fqdn","compute.azure_vms.utility.fqdn","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.utility.hostname","compute.azure_vms.utility.hostname","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.utility.ip_address","compute.azure_vms.utility.ip_address","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.utility.location","compute.azure_vms.utility.location","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.utility.name","compute.azure_vms.utility.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.utility.private_ip","compute.azure_vms.utility.private_ip","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.utility.resource_group","compute.azure_vms.utility.resource_group","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.wac","compute.azure_vms.wac","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.wac.fqdn","compute.azure_vms.wac.fqdn","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.wac.hostname","compute.azure_vms.wac.hostname","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.wac.ip_address","compute.azure_vms.wac.ip_address","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.wac.location","compute.azure_vms.wac.location","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.wac.name","compute.azure_vms.wac.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.wac.private_ip","compute.azure_vms.wac.private_ip","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.wac.resource_group","compute.azure_vms.wac.resource_group","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_arm_deployment","compute.cluster_arm_deployment","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes","compute.cluster_nodes","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.arc_node_resource_ids","compute.cluster_nodes.arc_node_resource_ids","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.bmc_address","compute.cluster_nodes.bmc_address","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.fqdn","compute.cluster_nodes.fqdn","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.hostname","compute.cluster_nodes.hostname","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.idrac_ip","compute.cluster_nodes.idrac_ip","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.ip_address","compute.cluster_nodes.ip_address","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.ipv4_address","compute.cluster_nodes.ipv4_address","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.management_ip","compute.cluster_nodes.management_ip","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.name","compute.cluster_nodes.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.node_fqdn","compute.cluster_nodes.node_fqdn","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.node_idrac_ip","compute.cluster_nodes.node_idrac_ip","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.node_management_ip","compute.cluster_nodes.node_management_ip","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.node_service_tag","compute.cluster_nodes.node_service_tag","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.serial_number","compute.cluster_nodes.serial_number","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes","compute.cluster_shared_volumes","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes.enabled","compute.cluster_shared_volumes.enabled","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes.storage_paths","compute.cluster_shared_volumes.storage_paths","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes.storage_paths.vmstore","compute.cluster_shared_volumes.storage_paths.vmstore","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes.storage_paths.vmstore.name","compute.cluster_shared_volumes.storage_paths.vmstore.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes.storage_paths.vmstore.path","compute.cluster_shared_volumes.storage_paths.vmstore.path","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes.storage_pool_name","compute.cluster_shared_volumes.storage_pool_name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes.volumes","compute.cluster_shared_volumes.volumes","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes.volumes.filesystem","compute.cluster_shared_volumes.volumes.filesystem","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes.volumes.path","compute.cluster_shared_volumes.volumes.path","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes.volumes.resiliency","compute.cluster_shared_volumes.volumes.resiliency","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes.volumes.size_gb","compute.cluster_shared_volumes.volumes.size_gb","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.clusters","compute.clusters","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.clusters.azure_local","compute.clusters.azure_local","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.clusters.azure_local.azl_cluster_ip","compute.clusters.azure_local.azl_cluster_ip","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.clusters.azure_local.azl_deployment_mode","compute.clusters.azure_local.azl_deployment_mode","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.clusters.azure_local.azl_identity_provider","compute.clusters.azure_local.azl_identity_provider","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.clusters.azure_local.azl_name","compute.clusters.azure_local.azl_name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.clusters.azure_local.azl_network_topology","compute.clusters.azure_local.azl_network_topology","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.clusters.azure_local.azl_node_count","compute.clusters.azure_local.azl_node_count","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.clusters.azure_local.azl_resource_group","compute.clusters.azure_local.azl_resource_group","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.clusters.azure_local.azl_witness_type","compute.clusters.azure_local.azl_witness_type","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.nodes","compute.nodes","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.nodes.bmc_address","compute.nodes.bmc_address","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.nodes.ipv4_address","compute.nodes.ipv4_address","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.nodes.serial_number","compute.nodes.serial_number","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.vms","compute.vms","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.vms.arc_hybrid","compute.vms.arc_hybrid","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.vms.azure","compute.vms.azure","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","credentials","security.credentials","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","credentials.domain_join_password","security.credentials.domain_join_password","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","deployment","","alias_candidate","Legacy compatibility root without automatic mapping"
"azurelocal-toolkit","config/variables/variables.example.yml","deployment.admin_upn","","alias_candidate","Legacy compatibility root without automatic mapping"
"azurelocal-toolkit","config/variables/variables.example.yml","devops","devops","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","devops.gitlab","devops.gitlab","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","devops.terraform","devops.terraform","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","dns","","alias_candidate","Legacy compatibility root without automatic mapping"
"azurelocal-toolkit","config/variables/variables.example.yml","domain","","alias_candidate","Legacy compatibility root without automatic mapping"
